label,text
SARCASM,my favorite thing about my grandparents is that they're so afraid to talk about me being gay that our catch up phone calls are incredibly short 💘
SARCASM,Raging debate on the importance of an Orlando Magic Summer League Championship. Definitely a notch below 6 if decided by coin flip. https://t.co/LG0VRwkrKO
NOT_SARCASM,Someone stole the 13.1 magnet off my car! #asshole #really?
NOT_SARCASM,wish i was good at singing :( it’s actually a bit embarassing
NOT_SARCASM,im not ignoring you... I’m just ignoring my responsibilities
NOT_SARCASM,should I continue reading Tokyo revengers or vanitas no carte
NOT_SARCASM,The tiktok fyp knows me better than I know myself
NOT_SARCASM,In ​Bostrom's words: https://t.co/eqt6oEjwcX
NOT_SARCASM,"come to think of it, I actually have never heard a Catholic man apologize"
NOT_SARCASM,Democrats do realize that if In fact trump loses he will run again in 2024 and they will have him for 12 years instead of 8 #MAGA2020
NOT_SARCASM,City life can be rad and all but I really really miss being able to lay outside and watch the stars at night
NOT_SARCASM,"@alligatoraliens tbh I think the only time I hear trans people use it is trans mascs referring to themselves. I'm sure it does happen but the OG tweet really feels like ""made up a guy to be mad about"""
NOT_SARCASM,I yearn to sing like Christy Altomare so badly.
NOT_SARCASM,"Nero for Wii U - Should we be thinking Journey with jellyfish? Take a look at the fantastic trailer, courtesy of @stcware ! Truly stunning."
NOT_SARCASM,"At least I'm used to this side effect from my infusion, and I'm very grateful that I'm not experiencing any of that full body pain I had after my last infusion. The IV steroids must be working!! And tomorrow is day one of a steroid pack"
SARCASM,Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great!
NOT_SARCASM,Superposition of Eulers
SARCASM,Keanu reeves is killing his role in ozark season 3
NOT_SARCASM,I need a burner account ASAP
NOT_SARCASM,10 years today since I left school. I’m in shock 😳
NOT_SARCASM,i got a shit load of extra taco bell and yknow what when god provides we don’t ask questions
NOT_SARCASM,Does your pet have a middle name and what is it?
NOT_SARCASM,why is someone jackhammering at 8am omfg
NOT_SARCASM,the way uni won’t give me extra time on assessments despite them replacing exams (which i get time for) because of covid 🤩🤩🥰😍
NOT_SARCASM,I inhaled a bug tonight and I am so freaked out I can’t handle this
NOT_SARCASM,Happy birthday Kayleigh!!! Hope you have a great day ❤️🎉 @_kayleighope
NOT_SARCASM,"Isn't it sad that my life basically wouldn't change at all if there were no pandemic? Like bro, I was never doing any of that socialising shit anyways"
NOT_SARCASM,"The #PostOffice KNEW there were bugs in the system! ""Not remotely reliable"". Innocent lives were completely ruined and SOMEONE is to blame. Not fit for purpose. An utter disgrace. I'm oddly livid over this  #bbcpn"
NOT_SARCASM,Not Noah trending in auto racing cause Hamilton thought he parted the Red Sea 😭😭😭😭😭
NOT_SARCASM,This bunch of players is something special. Really are something to be proud of (and a world away from the utter trash running the country) https://t.co/DYWKJ7sZel
SARCASM,only have to physically be in uni for an hour a week looool mmmm take my 9k xxxxx
NOT_SARCASM,Congratulations Jayden. A worthy winner of the award and a bright future ahead of you. https://t.co/iBM0FAIjcp
NOT_SARCASM,this week is going so slow 😩
NOT_SARCASM,"i’ve never been a runner/very fast at all, and it’s been a year or two since i’ve been in what i would consider good shape, but i decided to work on that this summer. since the beginning of June i’ve gone from running an 18:29 mile to running a 14:06 mile, and i am so proud"
NOT_SARCASM,i think it should be illegal for the people stopped at the light outside my window to have bad music taste
NOT_SARCASM,i almost forgot to tweet about jason bateman today
NOT_SARCASM,i miss amsterdam
SARCASM,Would anyone like to give me some money? #FinDom
NOT_SARCASM,"@playrust @Shadow_frax Really interesting map, you can tell a lot of love and care went into it."
NOT_SARCASM,Keep Watching the Skies! UK will be able to see the Space Station and SpaceX rocket this evening 9.30-9.50! Perfect half term timing. https://t.co/vR3MJfHcFA
NOT_SARCASM,Do the people on love island not feel so awkward meeting their partners parents in a bloody bikini?!
NOT_SARCASM,fun fact: earth day started in santa barbara
NOT_SARCASM,days since i’ve had to explain to an american that they are the only country that celebrates thanksgiving: 0
NOT_SARCASM,@LittleBigPlanet Thanks for the update. No need to rush take your time :)
NOT_SARCASM,"My brain: ok you have 3 things to do 

My anxiety: ok you have 30 things to do"
NOT_SARCASM,besties i may have flooded my bathroom with an inch of water
SARCASM,Vaccinated this morning. Not sure it's worked - still committed to Apple and no extra autism detected. Bloody science.
NOT_SARCASM,Bernie Sanders is the greatest president America will never have.
NOT_SARCASM,I hate that I wasted my whole weekend 😠
SARCASM,"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day."
NOT_SARCASM,i want tech to be banned for use in work relationships. i don't ever want my bosses asking me why im missing optional shit. just write me up at that point.
SARCASM,"@adi_jord agreed, this is ridiculous, gotta cop a pair"
NOT_SARCASM,It's absolutely wild to me that adults spend the whole weekend not having to think about school
NOT_SARCASM,Can we get an app that doesn’t have a chat feature? I hate the pressure to socialize on every single platform like is it too much to ask for mindless consumption?
NOT_SARCASM,The Suicide Squad felt like a remake of the Watchmen movie where they actually kept the giant squid.
NOT_SARCASM,no more disney stores in georgia im so sad right now the one in alpharetta was my favorite
NOT_SARCASM,Lutalo's back. Now would be a great time to announce his Strictly participation... #bbcolympics #Olympics
SARCASM,too many dudes are wearing birks with socks on. grow up. get the fucking toes out man.
NOT_SARCASM,I almost got stuck on an elevator but the guy who was in there with me was like “oh for gods sake” and just ripped the door open with his bare hands
NOT_SARCASM,how do parents of twins make sure they are calling them the right names??? what if they’ve actually been called their twins name their entire life and no one knows?? what if my name is actually Kyle?? Did my parents mess up too??
NOT_SARCASM,@isawitfirst With some pastel green flare leggings a Chucky white boot and a hot pink shoulder bag 🧡
NOT_SARCASM,I refuse to work under someone for the rest of my life. I WILL have my own business and be my OWN boss. ✨Speaking it into existence✨
NOT_SARCASM,.@staterepsara IL needs to be a leader in the fight to protect women's rights. It's time to modernize Illinois' abortion law and pass the Reproductive Health Act. Please vote yes! #RHAinIL #twill
NOT_SARCASM,For once in my life I’m just feeling really really good and full of love for myself and others
NOT_SARCASM,@netflix the good shows that were cancelled for this to happen: 👁️👄👁️
SARCASM,"@kirkkorner ""But it's a deterrent"" 🙄"
SARCASM,every date I go on I get a little scared will be phone swap
NOT_SARCASM,"sometimes i think life is rough, then i remember the one time i drank the starbucks witch’s brew frappachino and i feel less bad that ish nasty https://t.co/CCyloabF0l"
NOT_SARCASM,#PostAnUnpopularFoodOpinion salad cream on toast mmmmmmmm
NOT_SARCASM,going to class! https://t.co/VgCWGl9YTG
SARCASM,I've just got up at five forty five on a Sunday to watch the Japanese Grand Prix as a Ferrari fan and saw Vettel jump (and then fuck up) the start and Leclerc tangle with Verstappen on turn 2. Lovely stuff.
NOT_SARCASM,"sorry folks,,, but new t swift album bangs"
SARCASM,Just getting some WD40 on my letter box to help the poor postman with his delivery today #valentinesday2021 #WD40
SARCASM,Remember the hundred emails from companies when Covid started getting real? I’ve gotten three in regards to support for protests. And only @SavageXFenty shared helpful links and actually said black lives matter... we love capitalism 🥰🙌🏼
NOT_SARCASM,"I love asking my boyfriend, the biology student, really complicated physics questions and seeings his brain melt"
NOT_SARCASM,Just at work listening to podcasts while unloading soda syrup boxes like the cultured blue collar worker I am.
SARCASM,@PONOS_EN Very nice. We're now briefly up to date. Hopefully doesn't take you so long to do the English release of the new pixie after we get 9.10.
SARCASM,everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system
NOT_SARCASM,gonna become a singer just so i can do the lil song association game
NOT_SARCASM,Class being canceled occasionally is always nice but 4 in one week feels like an early Christmas miracle 😳🤗🎄
NOT_SARCASM,"When I finally die, just please don't let it end with one of those shitty pop covers that Disney plays over the credits"
NOT_SARCASM,"No work for a month means I have so much free time :)

But no work for a month also means I have no money for said free time :("
NOT_SARCASM,"@alex_jantz As a self-appointed rep of Baylor, we would welcome you back anytime"
NOT_SARCASM,the hurricane has been completely underwhelming
NOT_SARCASM,Is there anything more “Dad” than calling your dad for his social security number and him saying “I don’t know call your mother” ???
NOT_SARCASM,The @theAJpub is open again @gpollakis 👀
NOT_SARCASM,"An inspiring afternoon spent hearing the impact of #FGM first hand, from an incredible survivor.

One in three women will experience gender-based violence in their lifetime. A shocking statistic that brings home the prevalence of this issue. https://t.co/UBhvWT3dAi"
NOT_SARCASM,I feel like I have Twitter friends with opinions on this - what are the must do/eat/see/drink spots in Des Moines? Please share.
NOT_SARCASM,Wish growing your hair was as quick as chopping it off
NOT_SARCASM,Nothing quite says “back to work January blues” like pouring soup into a microwaveable vessel ready to take to work in the morning 🙃
NOT_SARCASM,I'm big glad I'm not a Sonic fan because Sega gassed them mfers up for a lot of nothing.
SARCASM,"I just absolutely LOVE how I've got to work outside for the next 3 days in the heatwave.

#sweatingmyballsoff"
NOT_SARCASM,Bbq sauce in alfredo kinda slaps I’m not joking
NOT_SARCASM,it's all fun and games until the bigot we have been making dumb memes of for the past year is hours away from becoming our next president.
NOT_SARCASM,"Yep, the only reason I've stayed with 3 since Ovivo disappeared was the everywhere contract. If and when this reaches me then I'm offski. @ThreeUK https://t.co/Ob0ky1u2Rr"
NOT_SARCASM,Ready to not be pregnant so I can enjoy my first espresso martini
SARCASM,I swear this triller event is run by teenagers
SARCASM,"So I have an exam tomorrow, but likeee if the country is about to turn into a war zone does it really matter??"
SARCASM,When you order books from the bookstore a week in advance and then you wait three weeks for ONE book and when you finally email them about it they reply and say they cancelled your order 😍🥰
NOT_SARCASM,Tried to give myself a trim last night and ended up cutting like 4 inches 🥴😭
SARCASM,maybe i am a cyber bully
SARCASM,"Broke: doing assignments in order of due date
Woke: doing assignments in order of priority
Wired: spending 20 minutes on each class at a time and just go down the list"
NOT_SARCASM,When I see your face there's not a thing that I would change
NOT_SARCASM,You'd think in the second to last English class of the year my prof would stop calling me Sean
NOT_SARCASM,Anyone else have that one person who you’ve been getting wrong number calls for since you got a cell phone in 2007?
NOT_SARCASM,"One of these days I want Scar to say something absolutely weird, like his brand of weird, and whoever he’s having a conversation with to just go “what the fuck Scar?” in absolute baffling confusion"
NOT_SARCASM,When your mother in law comes in the room when your in the middle of a Carole baskin shout out on stream 😂 now I have to explain why I had a helmet ⛑ on 😂 #streamstories #twitchstreamer
NOT_SARCASM,@Azuliblancos @Herring1967 I think about Blue Rat whenever I see an energy drink: 'All the energy of a rat... in a can'.
NOT_SARCASM,i have gone this entire morning thinking it was tuesday
NOT_SARCASM,trying to watch narnia and nathan and michael are fully sat here trying to figure out how the time zones between narnia and earth work
NOT_SARCASM,@kristenritch Sorry I was so pessimistic 😔
NOT_SARCASM,"went to the bathroom at about 5am yesterday, mouse ran out from inside the closet, pee on my pants, pee on the floor, mouse gone"
NOT_SARCASM,i will fully support whoever the democratic nominee is. however. the “bernie bro’s” are some of the most stubborn democrats/progressives out there. seriously just get over yourself. stop bashing candidates who aren’t even in the race anymore.
NOT_SARCASM,whenever i see someone put in a bath bomb on their story i just think of that scene from the goblet of fire
NOT_SARCASM,When you let a 3 year old have your phone for an hour and your YouTube recommendations are now all Frozen and Lion Guard videos.
SARCASM,When I grow up I wanna be a sociopath
NOT_SARCASM,@Diktweet2 @JeffTweet68 @RepAndyBiggsAZ You can call it whatever but it was stupid and not an inserection...if it was there would have been arms and the building would have been taken over and btw....it has been proven non Republican militia were in there also involved and present
NOT_SARCASM,The key thing to remember here is these boys are someone's loved one. They did their best. Lets leave the hate. Racism isn't the answer either. #eurofinal #Euro2021
NOT_SARCASM,wild that theres a whole industry of pop ups that are like just elaborate ig photo ops and people are paying for them???
NOT_SARCASM,my cat always sleeps on the very edge of the bed even when i invite him up for cuddles. he so polite 🥲
NOT_SARCASM,@HamleysOfficial what time do you close today at your Regent Street store? Thank you
SARCASM,"oh you’re just friends?

why’d u shave then?"
NOT_SARCASM,I should’ve called in 🥴
NOT_SARCASM,Today's pre-lunch starter: jelly beans 🥰
NOT_SARCASM,I work in DC. I live 15 minutes from the Capitol Building. I walk my dog down the National Mall at least once a week. I left work early today from the riots. This is horrific. This is scary. This is terrorism. #DCProtests
NOT_SARCASM,do you think animals know that humans are fucking it all up
NOT_SARCASM,I ask myself everyday why did i pick art?
SARCASM,"the audacity of the neighbors to mow the lawn while i'm trying to sleep, at 6:30pm"
NOT_SARCASM,"I've just seen the news about Sarah Harding and genuinely can't believe it. So sad. 

So so so young."
SARCASM,Elaine Quijano exhibits roughly the same amount of control over this debate as two rabbits do on their first date.
SARCASM,"I can't wait to name my children after things I will never have. 
My daughter will be Hope. 
My son will be PS5 because that shit is expensive."
SARCASM,My dream is to be left alone.
NOT_SARCASM,setting a nap alarm for exactly when class starts just to live life on the edge
SARCASM,dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too
NOT_SARCASM,also why do boys gotta carry around gallon jugs full of water get a cute reusable water bottle and stop being so dramatic
NOT_SARCASM,My mental state is getting dangerously close to Ben Wyatt’s that time he spent weeks on a 3 second claymation movie
NOT_SARCASM,"youve heard of coffee enemas 
now get ready for coffee bidets"
NOT_SARCASM,POV you walk into my room at 2am and I'm crawling around on all fours because someone on TikTok did it and had super buff arms
NOT_SARCASM,Fifteen minutes until I get into London after almost 2 years without visiting - I might start crying when I see a red bus...
SARCASM,"oh sure, the mic’d up pitcher at the MLB all-star game can say “god dammit” but when my 13 year old softball player says it she gets a “language warning” 😂"
NOT_SARCASM,my vibe is garth Brooks song “the thunder rolls” but the 3rd verse when the wife shoots her husband for cheating on her
SARCASM,WHO LET THE LAUNDRY PILE UP 5 BASKETS. Goodness.
NOT_SARCASM,Fun fact: Nelson Mandela once played John Wilkes Booth in a prison theatre production #themoreyouknow
NOT_SARCASM,does anyone else buy pound cake in bulk from costco
SARCASM,@xNemoooo @McDonaldsUK @tasshx Say swear you didn’t down all bev’s at Acapulco’s straight after?? 😘
SARCASM,School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it
NOT_SARCASM,Ugh I have fruit flies around my basil plant so am attempting to drown them with apple cider vinegar.
SARCASM,im ollie im 5'8 and i think my 5'7 boyfriend is short
NOT_SARCASM,Very important. Had my second ultrasound yesterday and hoping it's just the PCOS I've been dealing with for the last decade. It feels like I've got random lumps of broken glass in there. https://t.co/599XkD9RYQ
SARCASM,"Oh boy, a song I'm gonna play on repeat until it makes me physically ill to hear it! Thanks FOB"
NOT_SARCASM,what the fuck is this game everyone is talking about all of a sudden
NOT_SARCASM,"Me&gt; I'm fine 
Also me&gt; 24/7 star trek on my mind"
NOT_SARCASM,Nothing pisses me off more than people with double standards 👌🏻
SARCASM,my favorite gay drama is the social network
NOT_SARCASM,so @thevaccines really knocked it out of the park on this album. there are not enough words that can describe how much i love BILC. i could spend forever inside of it 🖤
NOT_SARCASM,At what height in the sky does the Chicago bean look like a normal sized bean
NOT_SARCASM,"The word “legend” gets bandied about... ah #fozzy wherever you are, I hope you’re ok pal 😂 @RadioX @ChrisMoyles"
NOT_SARCASM,Anyone calling vaccine passports unworkable needs to explain how it's different to requiring ID to enter a nightclub.
NOT_SARCASM,ayo govvy hook me up w that stimmy if you know how the flow goes y feel
SARCASM,'Margaret Thatcher' is trending... has 2016 taken another one?
SARCASM,Day 3 of night shift: “Can I get a triple shot puppuccinio?”
SARCASM,Why was I not told Matthew Stafford and Cooper Kupp eat breakfast together before I drafted Robert Woods over him?
SARCASM,"@Moffstovoi Well done! With the better coaching now available, can we expect a decent wee victory tomorrow? 😅"
NOT_SARCASM,My tolerance for heat is near zero. Sweating putting washing out 🥵
NOT_SARCASM,"Why do I always say yes to events where it’s just going to be me + D, no Josh to help chase my wild child toddler around the cookout with me 🙂"
NOT_SARCASM,Everyday in class I count how many days I have left in the semester #isitsummeryet 😩
SARCASM,"I never thought I'd say this, but I have become one of those people who like bounty bars."
NOT_SARCASM,"tried to look up my mom’s instagram and just typed “mom” into the searchbar,,,,, did not work"
NOT_SARCASM,Breakdown very much pending not sure how much I can take of this 😩
NOT_SARCASM,The receptionist told me that I needed a referral to the cardiologist even though I have been in and out of that department since I was born (she was wrong) I was just sitting on the phone like 👁👄👁 okay???
SARCASM,the manliest thing I can think of is when the men from the World Cup passionately sing their national anthem
SARCASM,when the toilet seat is warmed up for you&gt;&gt;&gt;
NOT_SARCASM,Exams have finally finished!! I can be happy again #woooooo
NOT_SARCASM,I hope the Knicks make a run to the finals. This atmosphere is so fun to watch.
NOT_SARCASM,@suzysophia_ SO PROUD OF YOU
NOT_SARCASM,YOU HAVE TO understand that people fight INVISIBLE battles. don’t invalidate anyone’s feelings.
NOT_SARCASM,i want to go back to last year when i properly discovered kpop and it was so fun and exciting💔
SARCASM,I’m gonna miss scantrons shortening my name to “Christ” after 16 years
NOT_SARCASM,my contact just ripped in my eye ok
SARCASM,If only people would care as much about poverty and social equality the way they do jumping up and down for Team Remain or Team Leave.
NOT_SARCASM,Man I miss my friends :(
NOT_SARCASM,I feel like I'm the biggest time waster lol
NOT_SARCASM,all my outfits would look so much better if i was tatted 💔
SARCASM,accidentally followed CCD guidelines instead of CDC guidelines and now i have covid AND catholic guilt :/
SARCASM,Funny how my phone starts turning into a piece of shit when the new iPhone comes out 🤔
NOT_SARCASM,"""@elliekonsker: if u wear heels to school i have a few questions: 1. why"" ask some of the salcc girls"
SARCASM,"I recovered a repressed memory today of working at @kumandgo in high school 13 years ago &amp; having to answer the phone as “we go all out at Kum &amp; Go, this is Shelby. How can I help you?” And the prank calls that led to. Pretty sure K&amp;G owe me therapy."
SARCASM,"If you watch #TheCrown and don’t  simultaneously wiki deep-dive on the royal family, did you even watch The Crown?"
SARCASM,was not aware that Crocs were appropriate business casual attire.
SARCASM,not to alarm anyone but i just saw spider-man by uta
NOT_SARCASM,so good man  https://t.co/0QwOj3TEph
NOT_SARCASM,"Spiritfarer is so good, I bought it several months ago but finally started it tonight #gamer"
NOT_SARCASM,"cannot believe i was at an actual gig tonight and now i’m on my way to an actual nightclub, truly feel like me again i am thriving"
SARCASM,"Men love making women think they were the problem when they finally decide to leave after putting up with mistreatment for god knows how long 

“You were supposed to be my ride or die 😩”

Okay, so die then."
NOT_SARCASM,Drake literally ended everyone in the industry like
NOT_SARCASM,You know it's March madness when my Twitter feed is just @littlechov ranting about the current game.
NOT_SARCASM,"2br apt, Notts city centre  https://t.co/yFj989BdXR"
NOT_SARCASM,dev patel is so hot girl i was having a crisis watching the green night
NOT_SARCASM,I can’t quite believe I went to the gym last night instead of the pub (?!)
NOT_SARCASM,how does one go about not making things up and then convincing yourself that the thing you’ve made up is true what would u call that wrong answers only
NOT_SARCASM,"this is the first time in 6 years i haven’t had to move, i am so relieved"
NOT_SARCASM,"So you can’t really get huckleberries outside of MT/WY area because they’re hard to cultivate and need to be picked by hand at high altitudes, making them ~$65/lb. But bears love em and will go to town and eat like $300 of huckleberries in a sitting and I love thinking about that"
NOT_SARCASM,Spanish farmers block traffic with tractors to demand fair prices for producers https://t.co/2LzU6m7Yxx
NOT_SARCASM,"How this isn't just Cowboy Bark listed 100000 times, I'll never know. Nevertheless, an A+++ thread https://t.co/QvMsYi124b"
NOT_SARCASM,"Tried okra for the first time from Tesco. Absolutely delicious.
#TriedForLess"
NOT_SARCASM,"all these antivax and antimask people dying of covid, i think is less about them staying true to their beliefs and more that they literally can’t imagine it happening to them, no matter how much it happens to others. “rip to you but i’m different” playing out on a mass scale"
SARCASM,Replace Pelosi #Nancy
SARCASM,We really need to remind people that universal healthcare means never needing to sit through another annual explanation of benefits meeting
NOT_SARCASM,i need human stimulation in order to be productive… anyone who’s down to find a space to co-work from “home” together pls hmu!!
NOT_SARCASM,Dunno what’s worse us losing or this covid that’s riddled all over me body
NOT_SARCASM,It'll all be okay in the end 👍
NOT_SARCASM,I WANT TO GO TO THE BEACH !!!
NOT_SARCASM,There is truly nothing like my shitty mother and half sibling doing a wellness check on me and even the local police automatically siding with me when I explained the situation and my relationship with the two of them. You two can go fuck yourselves.
NOT_SARCASM,@frigamarrymepls @Reecee_yt I wholeheartedly agree. I really only liked the graphics. Nothing beats Luigi's Mansion 1
SARCASM,"cold ears? take out one AirPod, leave it by the stove, and forget about it for 20 minutes 🤗"
NOT_SARCASM,Some of my fondest @WestHam  memories were formed during Glenn Roeder's time as manager. Terribly sad news. https://t.co/3i5dsyEqPE
SARCASM,"Hey Siri, how do I stop simping?"
SARCASM,Wtf is a Justin Herbert
NOT_SARCASM,"Love is so fucking weird.

Love made me want to die a thousand times over in the past, but now love makes me want to re-clean the toilet because I blew it up after she cleaned it.

I've never publicly said this, but my previous encounters with love were ponds, this one is a sea."
NOT_SARCASM,No one can understand the heartbreak teachers are feeling right now.The announcement of extended quarantine brought me to tears. How am I not supposed to hug my seniors goodbye? What if I never see them again? I’ve built bonds with these students every day for the past (1)
NOT_SARCASM,imagine if he sends a good morning message when he wakes up
NOT_SARCASM,@TrujistaSancho Reminder that City and United finished on the same number of points in 15/16…
NOT_SARCASM,Happy Cinco de Mayo to all my three taco eaters out there— being full after two is a sham and out right lie
NOT_SARCASM,Some girls really are scandalous 🐍
NOT_SARCASM,Wish I could stop ordering clothes when I have nowhere to wear them :)
NOT_SARCASM,really glad my breakdown and intrusive thoughts telling me to move to Europe are happening mid-COVID
NOT_SARCASM,Absolutely prepared to ditch #WoW for #FFXIV at this point...
NOT_SARCASM,dude trump and his ~fandom~ are nuts. what the fuck is a normal reason you don't want everyone's vote to count?? you say america is great because of our freedoms and then DENY them? it's so childish and embarrassing
NOT_SARCASM,"Happy new month to all my Mutuals and Friends on here, wishing us all good health and more financial breakthrough this month."
NOT_SARCASM,my love language is now just sending you tiktoks
NOT_SARCASM,I'm gonna say it: Joanne beat the fuck out of Michael's Halloween online store.
NOT_SARCASM,it’s so boring to not have a crush on anybody
SARCASM,Thanks @myhermes for losing my parcel but giving me someone else's. I'm nice enough to go give it to them though. Please DM me back soon 😐
NOT_SARCASM,bigger thighs means u have more room for a cat or dog to lay down on them!!!!!!
NOT_SARCASM,U know when u leave a banana peel in your hot car and then it smells like a banana Laffy Taffy but also pretty disgusting?
NOT_SARCASM,My favorite thing is that literally ONLY my @Walmart says I have to have a prescription for syringes that I've been getting OTC for years. This is the kind of shit diabetics are facing.
NOT_SARCASM,Heading to bed... Ready for the weekend. Finally going to be putting the finishing touches on my basement construction...
NOT_SARCASM,FULL TIME Linfield win 3-2. Linfield's second half substitutions and Manzinga's quality gave them the edge in a pulsating encounter at Shamrock Park.
NOT_SARCASM,@OfficialPLT I'd love to get some awesome activewear to go with my t-shirt and help me in my May challenge for @Shelter 😁🤞🏼 https://t.co/8NceX1fgTF
NOT_SARCASM,i keep thinking about the time that @becellison17 told me i had a “swiftie phone” idek what that means
SARCASM,2 x sand eating toddlers for sale. No previous owners. DM for details x
SARCASM,ik the republicans r like tryna say they won but idk why they don’t just settle this w an instagram poll??
NOT_SARCASM,I think I'm restarting my YouTube channel 🙊
SARCASM,Been trying to get my boyfriends attention. Let’s see how long it takes for him to see this tweet tho.
NOT_SARCASM,happy birthday pretty! hope it's great&lt;3 @jada_kaufman
NOT_SARCASM,my friends supporting my little business has to be the most heartwarming thing🥺 so lucky
NOT_SARCASM,#fancydressfriday #PEWithJoe ready to go!!!! https://t.co/aiQE02UFE3
NOT_SARCASM,"Hit the perfect drunk sweet spot. Doing silly voices and saying stupid stuff to make each other laugh.

Pretty much when I'm at my happiest tbh."
NOT_SARCASM,"I've done Christmas alone before and this is the way to do it. Eat what you want, drink what (and however much, or little) as you want. Watch as much TV, and watch whatever you want. Walk, sleep, read, do whatever you want to do, own the day it will be what you make it. https://t.co/9FJdBSLKa1"
NOT_SARCASM,"I love being at home , tidy clean house, empty washing basket teas cooked from scratch no dishes, visitors  . I don't want to work anymore"
SARCASM,"Goodness my parents are actually watching something on Apple TV+, brilliant, yet another streaming service! 😪"
SARCASM,Not telling anyone how I voted in case it doesn't come true #EUref
NOT_SARCASM,Just made my own pitta chips after whinging at anyone who'd listen that I can't buy them locally. So that's pitta chips and apple crumble in my culinary repertoire. SOMEONE WIFE ME.
NOT_SARCASM,i kinda wanna make a teacher instagram 😅
SARCASM,"Packing to move house, and currently wondering why I had to pick such a heavy hobby? Like, why did I have to pick reading? Books are so heavy, my back hurts. Why couldn’t I have picked knitting? Yarn is light 🥲"
NOT_SARCASM,Seeing John Mulaney perform tonight might honestly be one of my favorite experiences I’ve ever had
NOT_SARCASM,i’m ALREADY stressed about whose pov to watch for mcc hahah
NOT_SARCASM,I’M SO PROUD OF MY FRIENDS 💖
NOT_SARCASM,"to be completely honest, my ego is MASSIVE and i’m not even sorry abt it :))"
SARCASM,“I don’t really like partying” Oh is that why you’ve gone to parties twice in the last week? Because you just can’t stand it? Makes complete sense.
NOT_SARCASM,thinking about that time when a week after i broke up with him my ex sent me a playlist to tell me all his feelings from throughout our 3 week relationship+how he felt about it ending and the whole thing was just john mayer songs
SARCASM,Nice to see @Cardiffbus have started the new year off with the usual crap service. Just love waiting for a bus that doesn't turn up
NOT_SARCASM,What an incredible race #Formula1
NOT_SARCASM,really wanna show the amish an air fryer
SARCASM,I too enjoy making shit up and pretending like I understand basic economic principles https://t.co/cHDBHaxBBR
SARCASM,Thank you to my apartment complex for consistently cutting the grass at 8 am every Thursday for ~5 hours. It’s definitely not super obnoxious or bothersome ☺️☺️
SARCASM,what i love about mine and summers work schedules is that she will finish at 8pm and then i’ll start work at 9pm and then when i get home at 7am she’ll start work at 8am ❤️
NOT_SARCASM,"https://t.co/ZOkVLoNM6Z
#king810 @KING810FLINT

""Eyes""

I have never felt like this
You and I were meant to be
Don't go away
I'll go to my grave about this
Cause you had me believing till our final days

And right now I wanna die
When you put me in the ground go deep, deep, deep"
NOT_SARCASM,Xmas shopping all done thank god 😅
NOT_SARCASM,"trying to find a way to convey that im sad in a tweet but in like, a very subtle way that wont make several people text me at once"
NOT_SARCASM,"Today I learned what ""ghost nipples"" are."
SARCASM,Schadenfreude x
NOT_SARCASM,"Glad today is over and the weeekend
is almost here."
NOT_SARCASM,"Forgot to wash my hands after using self tanner so now I have what looks like just-ate-chicken-wings hands, but permanently"
NOT_SARCASM,summer just fully went to me: speaking of singstar ... hun ? we weren’t even talking
NOT_SARCASM,@Eyeswideopen69 She has kids with him? Whata mistake to make.
NOT_SARCASM,hmmm why is lana del rey such a mood
NOT_SARCASM,Look at me go. I've won myself afternoon tea! http://t.co/H7XR5XRnnz
NOT_SARCASM,"I try to not get political here, but...

I'm going the hell off now.

If you think being told ""hey get a vaccine or get a test"" is a problem, get COVID and die.

I'm done playing nice anymore with you uneducated morons. 

My freedom to live my life is impacted by your ""freedumz"""
NOT_SARCASM,My fiance got me a beautiful dancer ring made by the talented @casting_adlo I love it so much and gives me an excuse to talk about critically acclaimed MMORPG FFXIV ✨ https://t.co/CAWXNt2Vcp
NOT_SARCASM,it’s incredibly ironic how those sharing suicide awareness posts on facebook are also the ones who shame people with mental health problems
NOT_SARCASM,REALLY wishing i was born 4 months eallrlier right about now #Election2016
SARCASM,"For a good laugh, follow me over on @vsheltonsports to see my best attempt at covering sports business news for class this semester."
NOT_SARCASM,I keep seeing people with knockoff skzoo plushies and I just hope they know they're fake ones
NOT_SARCASM,@BeschlossDC I stayed home sick from elementary school and watched it at my grandma’s house.  I don’t think I understood exactly what happened and that it was such a tragedy.
NOT_SARCASM,Resisting the urge to label mulder a himbo
NOT_SARCASM,"underwater uber, also known as scuber"
SARCASM,@ray_harren @tkinsonn buy really rare pokemon card
SARCASM,people who say that they’re allergic to pineapple are pathological liars!!!!!!!
SARCASM,"Wish I was the bitch that Elijah hewson fucking hated, sad :("
NOT_SARCASM,Voted (by mail) and nagged my husband into actually voting. My civic duty is complete.
NOT_SARCASM,how has jennifer garner literally not aged #yesday
