label,text
OFFENSIVE,@USER srsly it sucks . when ur living life it's full of bullshit rules we just gotta suck up to survive
NOT_OFFENSIVE,@USER this is all you need to know about liberals ! he represents his party well !
OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER you said that if my speech offends someone then i should be fined/jailed . i asked if you should be fined if you wanting gun control offended me
OFFENSIVE,@USER ok give it up u low life conservatives move on u got one year til election for canadians to show u that we don't want racist running r country so grow up and let's talk about how u dont like anybody who dont look like u
OFFENSIVE,gop voters better wake the hell up ! ! ! ! ! #RNC poll finds #GOP voters aren't worried about midterms . that's bad url via @USER #MAGA #TuesdayThoughts
NOT_OFFENSIVE,@USER @USER brilliant ! #MAGA #WalkAway
NOT_OFFENSIVE,@USER why is it a confederate flag 'makes' one a racist ? an antifa flag makes one an america hating terrorist .
NOT_OFFENSIVE,@USER exactly lol but smelling good is a must for me . now if he get a new cologne then we talkin .
NOT_OFFENSIVE,--call the gun control in oregon is prohibited on the state and federal level .
OFFENSIVE,@USER @USER she is a lying leftist !
OFFENSIVE,@USER thats is not what i was saying . . read my other tweet to you . i never said that . . you sir are putting words in my mouth ! liberals really are just assholes . . cant have a civil discussion !
NOT_OFFENSIVE,@USER the hypocrisy of the #NEverTrump movement exposed . we hate trump but thumbs up for his vile policies and anti abortion scotus pick . why liberals claim them as our allies boggles my mind .
NOT_OFFENSIVE,@USER the people complaining about this are almost certainly the ones who think getting in people's faces ( antifa etc ) will result in the victim accepting it and thanking them for their advice .
NOT_OFFENSIVE,@USER i'm black and what you are telling me is that i can be in my own dwelling and you can just walk in and kill me . no that's not it . let's run a smear campaign even though i'm the victim . this rage i feel has to be settled down with love but i will be at the next rally . i promise .
NOT_OFFENSIVE,@USER he must not have gotten the email from feinstein 😜
NOT_OFFENSIVE,@USER i'm just seeing this
OFFENSIVE,"@USER you can probably imagine all the sjw snowflakes that don't feel safe "" working where there might be conservatives lurking in the shadows . conservatives are now the ruskies of the 21st century . """
OFFENSIVE,@USER he is the worst speaker ever !
NOT_OFFENSIVE,@USER and people think gun control will stop violence ?
NOT_OFFENSIVE,@USER they have to . now that she is the one who hasn't left family in terrible times .
NOT_OFFENSIVE,@USER can it be an alert that he is resigning ? ? ! ! 🤔🤔👍🏼
NOT_OFFENSIVE,@USER @USER @USER politico reached out to the “65” women . only 2 stood by him . that's 65-63=2 . gotta break it down for #Maga .
OFFENSIVE,@USER she is no doubt the greatest female athlete but a sore loser imo
NOT_OFFENSIVE,. @USER used his #LDConf2018 speech to spell out the issues facing britain and how they can be overcome without resorting to the populism of @USER and the @USER the @USER are the only party who #DemandBetter for britain url
NOT_OFFENSIVE,@USER so is it time for each of us to tell about wild times we had in high school and college ? ? ? liberals are such jackasses . let he who is perfect cast the first stone . . . . will never be a liberal
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER or where 25 oct 2005 brazil citizens overwhelming voted “no” on the government implementing strict gun control by a factor of 63 . 9% and the brazilian government still violates that referendum everyday as brazilians are murdered w/zero effective method of self defense
NOT_OFFENSIVE,@USER thank you to everyone for making this possible you are amazing and so are the beautiful bears . i'm a member of olivers army and i appreciate everything you do to make lives better .
NOT_OFFENSIVE,@USER @USER @USER @USER if the justice system is working against american values then the results of this graph would be a badge of honor for our great president and his supporters ! stop the liberals dead in their tracks ! #NotBakingYourCake #ProudToLoveJesus
NOT_OFFENSIVE,@USER @USER @USER @USER @USER i'm sure most patients would prefer to be treated in a professional and transparent manner by the nhs rather than being packed off to some carpet bagging health company hoping to squeeze a shareholder dividend out of an essential public service monopoly .
NOT_OFFENSIVE,@USER @USER you are reciting conspiracy theories now . have fun with that .
OFFENSIVE,@USER @USER @USER @USER @USER you are a fool . denying ones free speech is deny all of our free speech .
NOT_OFFENSIVE,"roy moore "" "" kavanaugh accuser "" "" jeff bezos "" "" dr . melissa bunny "" "" satire "" "" distant past allegations "" #drellenbrandt #MAGA to most republicans - and other sane people - all allegations from the far distant past are equally credible - or incredible . 🐇🐇🐇 url"
NOT_OFFENSIVE,@USER who she thinks she is to talk to a referee like that and expect everyone to support her ! or treat her specially ?
NOT_OFFENSIVE,@USER i thought they turned into antifa ?
OFFENSIVE,"@USER @USER @USER gawd you are missing the point so hard . yes she could have . point is she is expected too . the responsibility lies solely on the woman in our culture . the man is not berated for his actions . the woman is . listen to you silly girl "" you are part of that culture . """
OFFENSIVE,@USER i do but it can be done with out looking like a nazi bigot . we have to stay true to the people and change the minds of the left . . i know you aren't a bigot i followed you for a reason and it's because you post stuff that i like this one time i feel you are feeding the left the
NOT_OFFENSIVE,@USER hmmmm . i think they should've held on to him a bit longer . we might see his face and hear his name again .
NOT_OFFENSIVE,lying to the fbi is a crime @USER @USER @USER @USER @USER @USER @USER #MAGA #MAGAts url
NOT_OFFENSIVE,@USER lol same . mom : why don't you do art of real people ? me : he is a real people .
NOT_OFFENSIVE,@USER @USER bring on the crucifixion ! you know if a conservative did this to garland - she would be stoned to death by antifa
NOT_OFFENSIVE,@USER @USER @USER grocery store joe is the best contestant to ever grace bachelor nation . he is adorably awkward and has a thick chicago accent . url
NOT_OFFENSIVE,@USER hi ilysm it has been such a great day
NOT_OFFENSIVE,@USER i am appalled that you are considering hosting a `midget' wrestling spectacle . the word itself is offensive but an occasion like that will perpetuate the stereotypes around dwarfism and is hugely damaging to the dwarf community . please think again .
NOT_OFFENSIVE,@USER googlers are weird fear mongers #MAGA
OFFENSIVE,@USER i really thought so . he is the god of rap . how do you come back from that
NOT_OFFENSIVE,#PATHETIC #LOSER only utah would allow this 2 happen . #WakeUpAMERICA utah slc judges liberals @USER @USER so sorry #ElizabethSmart ❤ url
NOT_OFFENSIVE,@USER @USER how come cranleys minions don't talk about gun control after all the lives lost in the inner city of cincinnati but one looney shoots up 5/3 and now the city council wants to talk gun control ?
OFFENSIVE,@USER ball is in our court not yours
OFFENSIVE,@USER @USER @USER lindsey will never sink as low as you and the rest of the hateful liberals .
OFFENSIVE,@USER beautiful and sexy . . 😍😘
OFFENSIVE,@USER bring on the hypocrite gungrabber . maga
NOT_OFFENSIVE,@USER @USER yes she is ! ! !
NOT_OFFENSIVE,@USER sen tim kaine is ecstatic his basement boy son has found his niche working for the fbi as a black op coordinating &amp ; joining antifa terrorist organization ! url
NOT_OFFENSIVE,@USER @USER @USER do yourself a favor and watch this @USER there is still time for you to spit that kool aid out and pay attention to what is happening . you right leaning conservatives are so brainwashed it is sickening .
NOT_OFFENSIVE,@USER @USER the president despite all of woodward book of lies and you and barrack has done so far a tremendous job we are respected again our economy is not longer the animic less than 2% and our enemies fear us again john you and barrack r history
OFFENSIVE,@USER good- that soundtrack you dmed me with was fire as fuck and i still listen to it often💪🏽 bad- my tracks are better😭 ( joking i'm shit )
OFFENSIVE,@USER @USER omg ! ! ! ! really ! ! ! #FrankOz . . . liberals ruins everything . . . #DefundPBS . .
NOT_OFFENSIVE,@USER @USER seems like a cool guy
OFFENSIVE,@USER @USER go home you're drunk ! ! ! @USER #MAGA #Trump2020 👊🇺🇸👊 url
NOT_OFFENSIVE,@USER or we could have gun control
NOT_OFFENSIVE,@USER @USER 👏🏻👏🏻👏🏻 way to go liberals . . . taking away from americans . . . smh
OFFENSIVE,@USER by making conservatives so sick we can't make it to the polling place !
NOT_OFFENSIVE,@USER now you are making fun of me .
NOT_OFFENSIVE,@USER ironic ( or worse ) that anti- 2nd amendment legislators want an activist judiciary to verify gun control but same law makers are anti #COS
NOT_OFFENSIVE,@USER and she knows because the witch was there ? another fake/lie about the president . . . if you hate america leave asap ! ! ! !
NOT_OFFENSIVE,@USER @USER collins is not who she tries to make people believe she is .
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER we all want gun control . . but it is a slippery sloop as dimms have proven time and time again . give them an inch and they will take a mile . . ask prz reagan . made a deal with dimms . . they said sign our bill on amnesty first and we will back you on comprehensive immagration reform url
NOT_OFFENSIVE,@USER and i suggest using a grand jury to remove holder and all the other vermin associated with the obozo administration including obozo himself ! mr . sessions . . . do your job !
NOT_OFFENSIVE,@USER you and me both ! ! #chatterbox
NOT_OFFENSIVE,@USER boo hoo shu . . . . . you are never on the right side of winning .
OFFENSIVE,@USER @USER @USER character assassination and intimidation are two of the favorite weapons liberals use against those who do not agree with them . some ( like ms waters ) promote violence &amp ; support antifa ( who has actually stated they want to kill trump and his supporters ) . skeptical ? . lol @USER
NOT_OFFENSIVE,"@USER i would've chose the headline why the left loves bernier "" personally i could not be more delighted the most important thing in any election is to prevent conservatives from gaining power just look at ontario for proof """
NOT_OFFENSIVE,@USER liberals will drive republicans to the polls . no worries !
NOT_OFFENSIVE,@USER happy birthday dad ily thanks for being the best man you can be and for caring for all of us . we love you and appreciate all that you are and all that you do 🐨🐻
OFFENSIVE,@USER @USER you need to look at your twitter feed a little bit closer . i'm neither a republican or a racist but that's the only thing that liberals can say about people who don't agree with them . as far as hillary clinton the evidence is already been presented but obama gave her a pass
NOT_OFFENSIVE,@USER cant wait for 2020 ! ! . . @USER url
NOT_OFFENSIVE,@USER yes you are but i was asking what is it about the movie ? 🤷‍♂️👀
NOT_OFFENSIVE,@USER #straightfire needs to win tonight . she is the rightful women's champion . #hiac
NOT_OFFENSIVE,@USER it is so funny that she is scared of pigs . this could be a plot for your next children's book .
OFFENSIVE,@USER @USER show me a gop/trump supporter mass shooter . you have a problem with me drawing and taking out a active shooter ? when i was growing up in ssf you could open carry . then the black panthers freaked out your elder liberals at the time and they took that away from us .
NOT_OFFENSIVE,@USER @USER so gun control works ?
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER gun control and money control are the fantasy with today's technology . you're part of the old guard .
NOT_OFFENSIVE,#TuesdayThoughts why do democrats and liberals feel so compelled to stop a conservative judge like kavanah to the supreme court ? democrats favor upholding any and every immoral law in this country . who would prefer evil instead of doing what is good ?
NOT_OFFENSIVE,@USER @USER sorry you are having issues . please send an email to feedback@user with a description of your issue and the email address associated with your account . thanks .
NOT_OFFENSIVE,@USER lovely intelligent girl who knows what she is doing at such a young age
OFFENSIVE,@USER @USER should have used a 44 magnum to make a real statement ! and people like this teach our kids ?
OFFENSIVE,@USER why aren't you speaking out against the injustices that are still occurring to the windrush generation/black britons whose records theresa may destroyed as home secretary and whom now she is deporting as prime minister ? #InstitutionalRacism
OFFENSIVE,bert and ernie are puppets / dogs are not children / there are only two genders / and there will be two terms #MAGA @USER
NOT_OFFENSIVE,@USER exactly ! ford is just a damn pawn for the baby-adults of america / aka democrats . #SheIsALiar 🤥- i ❤️ that conservatives will control the highest court for 20+ years .
OFFENSIVE,@USER the liberals sure are walking a very dangerous line .
NOT_OFFENSIVE,@USER brown like you
OFFENSIVE,@USER she is an monster !
NOT_OFFENSIVE,@USER @USER and i don't call striking down gun control legislation curtailing our civil rights . gun control legislation is just common sense .
NOT_OFFENSIVE,"@USER i'm tired off that piss poor excuse from conservatives "" which is pretty much synonymous with "" bigot "" nowadays . it's not fear they feel , it's shame . the same shame all hypocrites feel . """
OFFENSIVE,@USER she is unfit for office . mentally deranged . . unstable . .
NOT_OFFENSIVE,@USER dave has every right to be on the exact wrong side of an argument !
OFFENSIVE,@USER no one is open ! you think he is sitting there waiting to get hit lol . the pick that was called back kyle said the one of the receiver ran the wrong route again ! a route that was need to pick matt open ! 🤦🏽‍♂️ 49ers need to get their head out of their asses
OFFENSIVE,@USER i hope this shit doesn't become a trend . keep the beef on wax homie . or at least call and yell at each other on hot 97 like 50n&amp ; cam did url
OFFENSIVE,@USER vote cruz ! ! ! beto is part of the deep state that will turn control back over to the corrupted liberals ! ! ! !
OFFENSIVE,@USER @USER @USER lol only ones i see attacking anyone is your crybaby liberals
NOT_OFFENSIVE,@USER no problem cory r . i . p to your aunt 😢😢😢😢 we all know she is proud of what you have done over the years and she is in a better place now so don't worry she is watching over u ❤❤❤❤
NOT_OFFENSIVE,@USER @USER @USER @USER @USER i get what you mean though i have never personally seen any liberals complain about white conservative people immigrating here from poland or wherever . does that happen on a large scale ? i guess a better way to phrase my initial point would be diverse immigration .
OFFENSIVE,@USER liar ! ! ! ! . . . . see clarence thomas confirmation . . . . this was never about the lie ! . . it was always a delay tactic . . . nothing more . . . disgusting liberals and the game they call 'politics'
OFFENSIVE,@USER i ain't fucking w/u today lol
NOT_OFFENSIVE,and soros money in their pocket . #maga 🇺🇸🇺🇸🇺🇸🇺🇸 url
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER a visual representation of the gun control movement and why we are tired of the demands : url
NOT_OFFENSIVE,@USER @USER you are awesome @USER ♥️♥️😍😍
NOT_OFFENSIVE,@USER proof that conservatives really suck at satire . 👆
NOT_OFFENSIVE,@USER was on 🔥 a brutal match after long time jeff lost was unexpected . hope he is fine after the fall❤️😱 #wwe #HIAC
NOT_OFFENSIVE,@USER @USER no longer believe a single word that the despicable woman ( @USER utters - a liability to our nation and @USER
OFFENSIVE,@USER then why are you pretending to be something your not ? ? ? you are a phony and all your lies won't change that !
OFFENSIVE,@USER @USER @USER @USER is anti-gop . he is part of the “trump party” and he is hoping for a pardon for ripping off hard working americans .
NOT_OFFENSIVE,@USER are we really supposed to believe the party of violent liberal antifa with their kkk hoods who beat the hell out of strangers they know nothing about somehow care at all for this ? are we supposed to trust the party who funds antifa to tell us the truth on any subject ?
NOT_OFFENSIVE,"@USER unfortunately , both liberals and conservative parties , leaders and fringe parties no longer know what canadians really think ! they said they know "" , but that is house ping pong rhetoric ! even the polls aren't reliable . canadians starved for a clear strong vision🍁mission ! url"
OFFENSIVE,@USER @USER @USER ha ha yes fuck yes 😂😈❤️
OFFENSIVE,@USER @USER find a voice ? the voice they have is their choice to say no to having unprotected sex . . . it's not just pregnancy women need to worry about it's stds and hiv also . . . being responsible for your sexual safety is important . . . in the age of #metoo you should already know this .
NOT_OFFENSIVE,@USER i'm so fucking ready
OFFENSIVE,@USER @USER @USER @USER so if paul golding turned up for a job at the bbc you'd let him work for them ?
OFFENSIVE,@USER what shitty wipers you have
NOT_OFFENSIVE,@USER @USER fantastic match !
NOT_OFFENSIVE,@USER if you seem like a nice person ? maybe if people got to know you they could see that you are worth to be cared about ?
NOT_OFFENSIVE,@USER . . . while wearing his t shirt promoting gun control . . .
NOT_OFFENSIVE,@USER proud to be antifa af ! ! ! !
NOT_OFFENSIVE,@USER liberals should be jumping for joy !
OFFENSIVE,@USER cause who bitches be playing with 😭😭😭😭 god aint give me the gift for nothing
NOT_OFFENSIVE,@USER it's mind-boggling to me that some people swear that trudeau &amp ; co . are marxists ( ! ! ) and not just your standard liberals canada is v well acquainted with
OFFENSIVE,@USER the killer is in the house . #MAGA #WallDoesntProtectFromAmericans
NOT_OFFENSIVE,"@USER @USER no , you moved the goalposts from libs "" - a group that includes blm , which actually has burned down neighborhoods - to antifa specifically , which has only merely attempted to . and if you can't point to conservative groups burning down neighborhoods ( like blm has ) or attempting - """
NOT_OFFENSIVE,@USER liberals wear pu$$y hats for a reason . 🙄
NOT_OFFENSIVE,@USER @USER democrats always give people reasons to vote . what other party cares more about minorities or women &amp ; children ? what party is fighting for healthcare ? which party is reasonable on gun control or immigration ?
NOT_OFFENSIVE,@USER if you're talking about kavanaugh there is only an uncorroborated accusation but even then the conservatives i have seen haven't dismissed it .
NOT_OFFENSIVE,"@USER rosie hugs him tight hello angy . "" she smiled happy "" im so happy that she is back and i bet you levi will be here in a few seconds . "" levi walks in and gasps "" rosie ! "" levi ran over making jack smile """
NOT_OFFENSIVE,@USER california should consider passing some gun control laws . . .
OFFENSIVE,@USER all that money hadn't made u smarter .
NOT_OFFENSIVE,@USER @USER gun control is hitting the target where you intended to hit it . since democrats want to infringe on everyone else's gun rights . i'm ok with just banning them from dems . url
NOT_OFFENSIVE,"@USER @USER @USER @USER @USER @USER arms "" were/are to be regulated by law—those regulations aimed at near-universal armament/training with contemporary military grade design "" arms "" personally owned/possessed &amp ; kept in the home—by "" the people "" #2A that is constitutional "" gun control "" . """
OFFENSIVE,"@USER if the reason for farakans illegal values are because he is black or muslim , that would be a reason to detest him . i believe his illegal values are simply a result of bad character , like his supporters ! """
NOT_OFFENSIVE,@USER send down all of the resistance and antifa members along with the democratic party since this is what they wanted anyways !
NOT_OFFENSIVE,@USER how is the gun control working in chicago ?
OFFENSIVE,"@USER @USER @USER @USER this is as bad as those right wing nutjobs that scream now is not the time ! ! "" to talk about things like gun control when a school gets shot up this is exactly the time , when people are paying attention , when someone has just lost their life to something horrible &amp ; preventable """
OFFENSIVE,@USER bull shit . . . stop putting words in people's mouths .
NOT_OFFENSIVE,@USER glad no one watches her !
NOT_OFFENSIVE,@USER @USER well if she truly thought he was an intruder in her home i would suppose she would revert to her police training . what sickens me is all the media hype that she is going to get off strictly because she is white and he is black . horrible all the way around .
NOT_OFFENSIVE,2019 tours will include flights and hotels .
OFFENSIVE,@USER beto or whomever move and support immigrantsilegals into your home
NOT_OFFENSIVE,@USER why should #SerenaWillams be paying a fine for speaking the truth ? she is not responsible for a #coach who apparently was trying to sabotage her - not just the referee . . .
NOT_OFFENSIVE,@USER well you are picking the wrong ones
NOT_OFFENSIVE,@USER @USER i think she is lying about that too . i have seen no threats and i have seen a thousand comments and articles on this story .
OFFENSIVE,@USER lmfaooooo foh w that free thought shit lmaoooo
OFFENSIVE,@USER @USER @USER @USER @USER @USER if you put any claim that that ambulance chaser is in anyway anything by a shyster you are a fool bigger than he is
NOT_OFFENSIVE,@USER she is buttering the media up . . . guilty . . .
NOT_OFFENSIVE,@USER @USER neither do conservatives with may at the helm
NOT_OFFENSIVE,@USER @USER we need gun control ! lol
OFFENSIVE,@USER #MAGA their podcastful is about blockchainful . but it'sful about what it meansful to bewise working mothersful who are trying to makewise . . .
NOT_OFFENSIVE,@USER but couldn't take care of racism that was created during his presidency . . . never heard the words equality come out of his mouth . we are a melting pot ! ! !
OFFENSIVE,#Trumpwashing and us liberals' historical amnesia are the real definition of trump derangement syndrome . . . url
NOT_OFFENSIVE,@USER you are literally very skinny stop playin with me
OFFENSIVE,@USER its like saying the brown shirts afe better than nazis because they pretended to be socialists .
NOT_OFFENSIVE,@USER ikr ? ? ? he is like the biggest fanboy ; a ;
NOT_OFFENSIVE,"@USER @USER @USER medically this kind are known as histrionic personality disorder "" . btw if she is brave enough to continue this heroineics with other holy books , then i will accept that india is definitely changing . """
OFFENSIVE,@USER @USER this is ridiculous . she is going to have to vote for him at this point or it will be apparent she accepts bribes .
NOT_OFFENSIVE,@USER hell ya she is
NOT_OFFENSIVE,@USER fixing that headline for you . “antifa protestors chant we believe christine ford”
NOT_OFFENSIVE,@USER @USER #metoo #resistance #blm #antifa #Kaepernick all nothing but false outrage .
NOT_OFFENSIVE,@USER bro your twinsie resemblance to my brother in uncanny ! he is 30 years old now - maybe you are long lost bros ? which would make us bros ! lol url
NOT_OFFENSIVE,@USER @USER you're shocked to hear that liberals want to centralize power at the federal level ?
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER had all but one . agreed every one of these maga patriots is a must follow . let's do this together for our great nation in 2018 ! then repeat in 2020 and 2022 ! ! !
OFFENSIVE,@USER brennan sure as hell is .
NOT_OFFENSIVE,panic in dc sessions/huber having meetings . . . #wwg1wga #qanon @USER #MAGA #walkaway @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER url
NOT_OFFENSIVE,@USER she's brilliant . you are not .
NOT_OFFENSIVE,@USER @USER antifa is hatred incarnate
NOT_OFFENSIVE,@USER i plan on it
OFFENSIVE,@USER i wasn't given the option to stay home and stack money but i always tell people if the opportunity is given take it 🤷🏾‍♀️ shit hell out here
NOT_OFFENSIVE,@USER you are changing the world
OFFENSIVE,really # maga vote trump 2020
NOT_OFFENSIVE,@USER law breakers love these liberals
NOT_OFFENSIVE,@USER @USER you are confused . jon !
NOT_OFFENSIVE,@USER they help him all along and now that he is better and ok and sober they cut him ? ?
NOT_OFFENSIVE,@USER @USER ooh very handsome archie that looks beautiful were you are at is it your new gaff behind you 😘😘😘
NOT_OFFENSIVE,@USER @USER @USER @USER i cant even imagine it . i think they would boot her off . she is the craziest reality star of all time .
OFFENSIVE,@USER @USER there are many dumb arguments for gun control but this may be the dumbest and most common .
NOT_OFFENSIVE,"@USER george constanza once famously said , if you believe it to be true , it's not a lie jerry "" . . . . . in this situation you could have someone believe that they are the hero by stopping a conservative appointment . that's how the liberals justify everything bad they do including violence """
OFFENSIVE,12 hotel guests killed in corpus christi with 9mm ruger p89 . the nra calls gun control research 'unethical' .
NOT_OFFENSIVE,@USER @USER where is joseph #Mifsud ? dems don't want to find him . he is the key .
NOT_OFFENSIVE,sitting here tonight thinking and it's made me well wanna go back to maga next year
NOT_OFFENSIVE,@USER @USER @USER just goes to show you can be deluded and misled on several and subsequent occasions ! i'd ask dr lee for an urgent appointment on the grounds of the fact you keep getting these delusions ! 🤔😡🇪🇺
OFFENSIVE,@USER is that some weird invitation for a treasure hunt where the goal is to find his old “deadname” ? is it because he feels the need to prove that he is trans ? or because ppl didn't care about it enough ? either way i'm not going to join 😒
OFFENSIVE,@USER @USER @USER @USER @USER @USER he is a crook
NOT_OFFENSIVE,"@USER @USER tons of self-professed conservatives have unwittingly embraced the key tenets of feminism without even realizing it . the average conservative "" woman of 2018 is more liberal than the average liberal woman of 60 years ago . """
NOT_OFFENSIVE,20180919 : chris hall cbc : the liberals' fall strategy just hit a brick wall named leona alleslev url
NOT_OFFENSIVE,@USER @USER @USER @USER he is going to get crushed
NOT_OFFENSIVE,@USER he's alt-left . none of them use logic or make sense
OFFENSIVE,@USER what she is proven ? ? ? lies ? ? ?
OFFENSIVE,@USER always been a lier
NOT_OFFENSIVE,@USER you are something else😍
NOT_OFFENSIVE,#qanda look at who twitter and facebook are currently banning - all conservatives .
NOT_OFFENSIVE,-being on food stamps -liking boys/girls or liking both -not knowing who you are -your body size -not knowing something -scared to ask for help -not dating someone -what you wear
NOT_OFFENSIVE,"@USER his frustration began to subside as he felt her hand upon his . the tone within her voice was some what soothing to him . it's been sometime having someone be there when in need the most . and that in itself is why no one is more important to me then you "" she is the center piece + ) """
NOT_OFFENSIVE,@USER #WeThePeople do not want any gun control legislation . it is against the constitution .
NOT_OFFENSIVE,panic in dc - sessions sent letter to supreme court re : direction for him to unrecuse himself . . . #wwg1wga #qanon @USER #MAGA #walkaway @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER url
NOT_OFFENSIVE,@USER he is untreatable
NOT_OFFENSIVE,@USER conservatives try to get votes by promoting freedom and getting government out of your lives . deep state dems try to get votes by triggering mass shootings and scaring people into voting to have their right to actually defend themselves taken away .
NOT_OFFENSIVE,@USER if you showed the videos of the immoral and wrong rioting of antifa scumbags to them they would be disgusted . show them this tweet of yours and moreso too .
NOT_OFFENSIVE,@USER liberals ruin everything .
NOT_OFFENSIVE,@USER @USER @USER maybe the trumpies will call for gun control after this .
OFFENSIVE,@USER @USER i would name my dogs breed but i have no fucking clue what he is
NOT_OFFENSIVE,". . . people of good faith and high character can and do come to competing conclusions about originalism , abortion , gun control , and religious liberty . "" #Kavanaugh #KavanaughHearings url"
OFFENSIVE,@USER i would be worse than her licking that ass
NOT_OFFENSIVE,@USER @USER @USER @USER @USER as is uk democracy - supposedly .
OFFENSIVE,@USER @USER williams displayed her bad tempered side to the world and it is something she will probably always regret . i would say to her be ye never so high that you believe you are above the rules .
NOT_OFFENSIVE,@USER when you put fortnite on the poll instead of spider-man url
NOT_OFFENSIVE,#Levi #Strauss takes stand on gun control - url | continuous news | missoula &amp ; western #Montana url
OFFENSIVE,ain't getting no pussy huh ? url
NOT_OFFENSIVE,@USER @USER he is a farmer thay grows the stuff they make canola from and land o'lakes refuses to dilute their pure butter . . . maybe . . . .
OFFENSIVE,@USER @USER lol 🤣🤣🤣 every gf and ein track . whole ass album pahh
OFFENSIVE,@USER carter was the worst one term president until h was passed for that title by oba our first black racist president ! kinda like a black jefferson davis !
NOT_OFFENSIVE,@USER @USER @USER @USER @USER which side ran into a crowd killing someone ? u mentioned antifa like they're anywhere close to the same hate filled platform that kkk is . all i heard from u was deflection &amp ; excuses . next
NOT_OFFENSIVE,@USER execute him ! put him in the gas chamber ! what a joke these liberals are !
NOT_OFFENSIVE,@USER conservatives basically want some kind of harrison bergeron scenario where public universities are forced to pretend charlie and candace are functioning adults .
NOT_OFFENSIVE,@USER more empirical proof that liberals are the fascists who are trying to ruin america by destroying the sovereign rights of the people .
OFFENSIVE,@USER gross
NOT_OFFENSIVE,@USER yes keep voting until the new reich in brussels get the result they want . call another referendum and just see what happens . go away liberals your finished
NOT_OFFENSIVE,@USER northern az is good . look forward to seeing him there ! #MAGA
OFFENSIVE,@USER @USER #MAGA boy go donate to trump . . . he's looking for more gop suckers like you to cover up his porn stars . . . shhh don't let his wife know either
OFFENSIVE,@USER bizarre story and more to it once she is charged formally . glad she is off the streets and certainly concerned if there are more clueless cops like her out there “protecting” us
NOT_OFFENSIVE,@USER why not move south ? why is it always a lilly white northern country liberals want to move to ? could it be racism ? 👌🏾
OFFENSIVE,@USER @USER give him a shot chris . han is a nasty h3 player : ) and he is my bb
NOT_OFFENSIVE,"this is what a 'higher' education buys you for $300 , 000 ! that's why they call it liberal arts "" #SaveAmericaFromDemocrats #VoteRedToSaveAmerica #KAG2018 #MAGA url"
NOT_OFFENSIVE,@USER if gov't remains status quo we can kiss our new found wealth goodbye ! open and transparent ! nothing less ! thanks to @USER for having a spine ! #MAGA #PURGE #Buildthewall #SundayFunday #NEWS #FAKENEWS #MEDIA #business @USER @USER #FOXNEWS @USER
NOT_OFFENSIVE,@USER but she has no concrete facts . but to dems a lie is good enough .
OFFENSIVE,@USER @USER @USER listen here lady my tweet was about the fact that i'm sick of hearing about trump every time i listen to news . idk where the fuck you get off trying to spin it in to some sort of racial situation ! you are part of the problem . stop turning shit in to something it's not .
NOT_OFFENSIVE,@USER “because you are alone” dang mama chu isn't taking any prisoners
NOT_OFFENSIVE,"@USER @USER she knows something the liberals don't want to talk about . she said canada was at risk "" three times in the house of commons before she crossed the aisle . coming from someone of her background , i'd be inclineed to take the warning seriously . call me old fashioned . """
NOT_OFFENSIVE,@USER i don't forgive you either . . . .
OFFENSIVE,@USER you are a racist fake site of fake profiles with fake pictures of scammers who block you . also you delete accounts for no reason and block emails for customer service . same fake people on by the hour . all date sites are fake who create the profiles themselves .
OFFENSIVE,@USER i've said that many times . liberals and conservatives are two sides of the same coin and that coin is in the back pocket of the wealthy canadians .
NOT_OFFENSIVE,"@USER but there's a saying you are what you eat "" i aint wanna be a loose chicken😂 i wanna be loose to ma daddy 💦 """
OFFENSIVE,#IdiotAlert gun control activist david hogg suggested ar-15s cannot be used for self-defense because they shoot further than handguns . url
OFFENSIVE,"@USER if you love our cops so much , why do you make it your life's goal to take away tools they need to stop crime , and put their very lives at risk ? why do you support antifa thugs who assault cops and screech all cops are bastards "" ? """
OFFENSIVE,@USER . @USER can't leave fast enough . it's “conservatives” like him that have caused so much frustration among @USER #RINOs with no backbone propelled @USER presidency !
OFFENSIVE,@USER until he is dead . because even after he is out of office he will likely command the news cycle for a long time .
NOT_OFFENSIVE,@USER i've got this great idea for a phone app though . justwank
OFFENSIVE,@USER @USER democrats gun control and mass shootings data determined to be fraudulent . democrats are liars once again . url
OFFENSIVE,@USER eight years the republicans denied obama's picks . breitbarters outrage is as phony as their fake president .
